%
Copyright (C) 2021  Intel Corporation. All rights reserved.
Your use of Intel Corporation's design tools, logic functions 
and other software and tools, and any partner logic 
functions, and any output files from any of the foregoing 
(including device programming or simulation files), and any 
associated documentation or information are expressly subject 
to the terms and conditions of the Intel Program License 
Subscription Agreement, the Intel Quartus Prime License Agreement,
the Intel FPGA IP License Agreement, or other applicable license
agreement, including, without limitation, that your use is for
the sole purpose of programming logic devices manufactured by
Intel and sold by Intel or its authorized distributors.  Please
refer to the applicable agreement for further details, at
https://fpgasoftware.intel.com/eula.
%

GROUP CREATE bit_num[31..0] = bit_num[31] bit_num[30] bit_num[29] bit_num[28] bit_num[27] bit_num[26] bit_num[25] bit_num[24] bit_num[23] bit_num[22] bit_num[21] bit_num[20] bit_num[19] bit_num[18] bit_num[17] bit_num[16] bit_num[15] bit_num[14] bit_num[13] bit_num[12] bit_num[11] bit_num[10] bit_num[9] bit_num[8] bit_num[7] bit_num[6] bit_num[5] bit_num[4] bit_num[3] bit_num[2] bit_num[1] bit_num[0] ;
INPUTS CLK_10M;
OUTPUTS GSCLK state.0000 state.0001 state.0010 state.0011 state.0100 state.0101 state.0110 state.1000 state.1001 LAT SCLK SDOs[0] SDOs[1] SDOs[2] SDOs[3] bit_num[31..0];
UNIT ns;
RADIX HEX;
PATTERN
            0.0> 0 = X X X X X X X X X X X X X X X X XXXXXXXX 
5983500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000025A 
5984000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000025A 
5984500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000025A 
5985000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000025A 
5985500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000259 
5986000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000259 
5986500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000259 
5987000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000259 
5987500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000258 
5988000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000258 
5988500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000258 
5989000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000258 
5989500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000257 
5990000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000257 
5990500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000257 
5991000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000257 
5991500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000256 
5992000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000256 
5992500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000256 
5993000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000256 
5993500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000255 
5994000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000255 
5994500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000255 
5995000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000255 
5995500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000254 
5996000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000254 
5996500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000254 
5997000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000254 
5997500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000253 
5998000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000253 
5998500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000253 
5999000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000253 
5999500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000252 
6000000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000252 
6000500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000252 
6001000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000252 
6001500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000251 
6002000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000251 
6002500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000251 
6003000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000251 
6003500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000250 
6004000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000250 
6004500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000250 
6005000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000250 
6005500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024F 
6006000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024F 
6006500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024F 
6007000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024F 
6007500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024E 
6008000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024E 
6008500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024E 
6009000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024E 
6009500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024D 
6010000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024D 
6010500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024D 
6011000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024D 
6011500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024C 
6012000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024C 
6012500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024C 
6013000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024C 
6013500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024B 
6014000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024B 
6014500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024B 
6015000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024B 
6015500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024A 
6016000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000024A 
6016500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024A 
6017000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000024A 
6017500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000249 
6018000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000249 
6018500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000249 
6019000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000249 
6019500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000248 
6020000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000248 
6020500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000248 
6021000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000248 
6021500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000247 
6022000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000247 
6022500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000247 
6023000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000247 
6023500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000246 
6024000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000246 
6024500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000246 
6025000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000246 
6025500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000245 
6026000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000245 
6026500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000245 
6027000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000245 
6027500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000244 
6028000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000244 
6028500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000244 
6029000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000244 
6029500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000243 
6030000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000243 
6030500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000243 
6031000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000243 
6031500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000242 
6032000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000242 
6032500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000242 
6033000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000242 
6033500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000241 
6034000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000241 
6034500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000241 
6035000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000241 
6035500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000240 
6036000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000240 
6036500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000240 
6037000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000240 
6037500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023F 
6038000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023F 
6038500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023F 
6039000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023F 
6039500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023E 
6040000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023E 
6040500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023E 
6041000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023E 
6041500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023D 
6042000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023D 
6042500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023D 
6043000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023D 
6043500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023C 
6044000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023C 
6044500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023C 
6045000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023C 
6045500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023B 
6046000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023B 
6046500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023B 
6047000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023B 
6047500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023A 
6048000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000023A 
6048500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023A 
6049000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000023A 
6049500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000239 
6050000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000239 
6050500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000239 
6051000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000239 
6051500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000238 
6052000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000238 
6052500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000238 
6053000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000238 
6053500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000237 
6054000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000237 
6054500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000237 
6055000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000237 
6055500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000236 
6056000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000236 
6056500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000236 
6057000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000236 
6057500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000235 
6058000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000235 
6058500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000235 
6059000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000235 
6059500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000234 
6060000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000234 
6060500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000234 
6061000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000234 
6061500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000233 
6062000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000233 
6062500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000233 
6063000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000233 
6063500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000232 
6064000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000232 
6064500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000232 
6065000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000232 
6065500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000231 
6066000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000231 
6066500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000231 
6067000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000231 
6067500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000230 
6068000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000230 
6068500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000230 
6069000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000230 
6069500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022F 
6070000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022F 
6070500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022F 
6071000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022F 
6071500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022E 
6072000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022E 
6072500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022E 
6073000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022E 
6073500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022D 
6074000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022D 
6074500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022D 
6075000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022D 
6075500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022C 
6076000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022C 
6076500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022C 
6077000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022C 
6077500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022B 
6078000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022B 
6078500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022B 
6079000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022B 
6079500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022A 
6080000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0000022A 
6080500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022A 
6081000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0000022A 
6081500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000229 
6082000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000229 
6082500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000229 
6083000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000229 
6083500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000228 
6084000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000228 
6084500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000228 
6085000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000228 
6085500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000227 
6086000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000227 
6086500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000227 
6087000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000227 
6087500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000226 
6088000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000226 
6088500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000226 
6089000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000226 
6089500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000225 
6090000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000225 
6090500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000225 
6091000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000225 
6091500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000224 
6092000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000224 
6092500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000224 
6093000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000224 
6093500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000223 
6094000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000223 
6094500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000223 
6095000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000223 
6095500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000222 
6096000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000222 
6096500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000222 
6097000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000222 
6097500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000221 
6098000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000221 
6098500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000221 
6099000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 00000221 
6099500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000220 
6100000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 00000220 
6100500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000220 
6101000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000220 
6101500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021F 
6102000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021F 
6102500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021F 
6103000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021F 
6103500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021E 
6104000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021E 
6104500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021E 
6105000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021E 
6105500000000.0> 1 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021D 
6106000000000.0> 0 = 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021D 
6106500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021D 
6107000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021D 
6107500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021C 
6108000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021C 
6108500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021C 
6109000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021C 
6109500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021B 
6110000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021B 
6110500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021B 
6111000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021B 
6111500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021A 
6112000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 0000021A 
6112500000000.0> 1 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021A 
6113000000000.0> 0 = 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 0000021A 
6113500000000.0> 1 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000219 
6114000000000.0> 0 = 1 0 0 0 0 1 0 0 0 0 0 1 1 1 1 1 00000219 
6114500000000.0> 1 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000219 
6115000000000.0> 0 = 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1 1 00000219 
